ds,yhat,yhat_lower,yhat_upper
2025-01-01,49.080068000000004,19.01624657986207,79.30979043257986
2025-01-08,49.309022000000006,18.870207264647302,78.95249629257768
2025-01-15,49.53797600074455,20.665664861474554,79.93020647278634
2025-01-22,49.76693000190121,20.169280044625864,80.88297763101082
2025-01-29,49.99588400621184,19.491845970797332,81.2177311224996
2025-02-05,50.22483800785044,19.575780193581103,80.98092659237209
2025-02-12,50.45379201128482,21.372752101088924,80.75643621580119
2025-02-19,50.68274601734186,17.918433571414305,82.45836216928012
2025-02-26,50.91170002581985,18.917877398530102,80.24983695041531
2025-03-05,51.14065403425096,21.636380619252677,80.56268515853019
2025-03-12,51.369608039800575,21.388903566087137,80.92616049660357
2025-03-19,51.59856204458071,18.855196778858296,80.88241986955907
2025-03-26,51.827516049975344,22.015602875589202,80.17680526442271
2025-04-02,52.056470056360084,23.68209258408843,83.34670797460579
2025-04-09,52.28542406460839,20.373050405542486,84.71028130906286
2025-04-16,52.514378072610164,19.989982877504332,86.56579028152944
2025-04-23,52.74333208021629,21.818608910558986,85.88251998622975
2025-04-30,52.972286085217235,21.80659083953017,83.73092370436416
2025-05-07,53.20124008734176,21.173322874819533,82.55921714550509
2025-05-14,53.430194090662624,24.80868580433106,86.20845701393593
2025-05-21,53.659148093983504,22.54864446050576,84.79180987373633
2025-05-28,53.888102097304376,25.29417345695264,84.4849355643375
2025-06-04,54.11705610062524,24.374166188627285,84.8876179699582
2025-06-11,54.34601010394612,24.161962626391354,84.60632540805159
2025-06-15,54.47684096298661,23.76057430635493,85.17327720163067
2025-06-22,54.70579496630749,22.92259478868076,85.09665117394935
2025-06-29,54.93474896962835,24.226537203639328,87.47475454680439
2025-07-06,55.163702972949224,25.130108306531618,87.62875899724644
