ds,yhat,yhat_lower,yhat_upper
2025-01-01,39.86334,12.743566924277333,67.49258723001621
2025-01-08,39.345686217391304,9.852299554859437,68.03202575251326
2025-01-15,38.828032434664344,8.610190219685013,66.37474786314215
2025-01-22,38.31037865179316,11.327021052352574,67.34311052190257
2025-01-29,37.792724868740244,8.97441695145074,66.39360791437592
2025-02-05,37.275071085761844,10.977143801922615,66.92487836363871
2025-02-12,36.757417302572165,8.034859776256276,64.54360936123622
2025-02-19,36.239763519199784,9.623659417013569,65.20242132570327
2025-02-26,35.72210973565047,7.595321413637088,63.532552496986604
2025-03-05,35.204455952048235,6.5483155560269495,65.62034820973615
2025-03-12,34.68680216851155,7.165514498699707,65.46551827562766
2025-03-19,34.16914838475652,5.592751637666484,60.989688473488584
2025-03-26,33.65149460110746,4.24032884722445,63.56522979874292
2025-04-02,33.133840817426794,4.274391612904031,62.078832073966446
2025-04-09,32.61618703368318,2.969707651006007,59.691047305986864
2025-04-16,32.098533249824335,3.1043753998404675,60.91430940304337
2025-04-23,31.580879465972522,1.7704990019387157,60.42420992542003
2025-04-30,31.0632256822052,1.6528769403372872,59.68014049574859
2025-05-07,30.5455718985671,2.3192780817614773,58.89347135532717
2025-05-14,30.02791811482935,2.4624278806423066,60.128336975775504
2025-05-21,29.510264331091594,0.2479905468788281,58.64954679724783
2025-05-28,28.99261054735384,1.4084266641249872,56.22350930625142
2025-06-04,28.47495676361609,1.9247789347944597,56.90694247225302
2025-06-11,27.957302979878335,1.3968471348407396,56.36420437540495
2025-06-15,27.66150081774248,-2.843277242020772,54.98546261077285
2025-06-22,27.14384703400472,-1.358225790595823,56.95345469789289
2025-06-29,26.626193250266965,-0.3551578202115765,58.11109466983746
2025-07-06,26.108539466529216,-1.492932165607308,58.26789413354703
