ds,yhat,yhat_lower,yhat_upper
2025-01-01,77.020134,45.0289679204729,108.24819709037875
2025-01-08,75.37670517391305,39.46611805420268,106.98928888414193
2025-01-15,73.73327634882465,44.94323870121342,106.27586465684325
2025-01-22,72.08984752438218,40.464636796670085,104.54935688249894
2025-01-29,70.44641869998368,40.428915985251,105.42405237697857
2025-02-05,68.80298987722485,36.42740417075148,101.84749137265354
2025-02-12,67.15956105564175,35.573867422182076,100.96259869669095
2025-02-19,65.51613223337233,32.941174830066586,100.55354226389812
2025-02-26,63.872703411233005,32.90170009583348,95.80527836478636
2025-03-05,62.229274589199385,31.683911303703336,92.9073839446582
2025-03-12,60.58584576652489,29.033871872056817,92.96946626329519
2025-03-19,58.94241694552282,26.366841398676815,90.6189956925796
2025-03-26,57.29898812508692,25.69695470520991,88.99331043672032
2025-04-02,55.65555930433812,22.6021636270075,89.44784278163897
2025-04-09,54.01213048206568,23.68336420282979,89.12476947075956
2025-04-16,52.36870165973744,17.46788260699535,84.91807398424727
2025-04-23,50.72527283670887,18.746679736267215,83.72922888068337
2025-04-30,49.08184401515472,17.239116766944267,80.97545524511723
2025-05-07,47.43841519473053,17.69313800571385,78.19394297349203
2025-05-14,45.79498637358403,14.387157386245415,76.13492882300724
2025-05-21,44.15155755243752,12.879807819722078,75.71060787712692
2025-05-28,42.508128731291016,10.600919677408093,71.91103994584411
2025-06-04,40.864699910144495,7.275793422151422,71.50019323979436
2025-06-11,39.221271088997995,6.55717898788793,70.66186772188026
2025-06-15,38.2821689054857,6.910612628983698,70.91449716534026
2025-06-22,36.63874008433919,4.022568018392003,68.9497030245272
2025-06-29,34.99531126319269,4.133935072899782,68.48916202023933
2025-07-06,33.351882442046175,0.8313348143995137,65.01073143547936
