ds,yhat,yhat_lower,yhat_upper
2025-01-01,49.54858,20.151675959685814,80.77575681790934
2025-01-08,49.747112652173925,17.571416436010775,80.63702618448704
2025-01-15,49.94564530415093,19.715900905144714,78.83870842766986
2025-01-22,50.14417795622086,20.319171277678485,81.04480751636342
2025-01-29,50.34271060839314,20.135799325054414,80.6238903029775
2025-02-05,50.54124326053149,19.077041639090666,80.68572719582544
2025-02-12,50.73977591255121,18.55253284550321,81.17438579916742
2025-02-19,50.938308564471214,18.33891109739183,80.42571374966933
2025-02-26,51.13684121627874,20.34685585721532,82.20655272027331
2025-03-05,51.33537386821715,21.220861214932143,81.87225869423084
2025-03-12,51.533906520039025,23.745954588264716,81.21636720521174
2025-03-19,51.732439171889936,19.243649598138195,81.18938965130235
2025-03-26,51.930971823711744,20.889133103972064,82.47719897067805
2025-04-02,52.129504475375334,21.976596720097685,80.51263497419806
2025-04-09,52.32803712684222,20.706360252878387,79.56396321002154
2025-04-16,52.52656977848954,23.47296805323497,82.92667188606819
2025-04-23,52.7251024300771,22.945709175499204,82.08368023310064
2025-04-30,52.92363508155498,23.774587205920966,85.04260309594538
2025-05-07,53.12216773301757,24.07221155607922,81.42976307024365
2025-05-14,53.32070038448108,21.66068494743287,84.25386660804871
2025-05-21,53.51923303594459,23.936576750529856,86.04518818087432
2025-05-28,53.71776568740808,23.664992484257205,84.2753252177171
2025-06-04,53.91629833887159,23.340572830579596,83.35489407378833
2025-06-11,54.1148309903351,23.738785769853084,87.14304651611454
2025-06-15,54.22827821974282,22.519227812707264,84.97599222917187
2025-06-22,54.42681087120633,25.572691597025575,86.09073021916653
2025-06-29,54.62534352266984,25.452845811644703,85.887537635114
2025-07-06,54.823876174133346,25.264602411018178,83.56131951329328
