ds,yhat,yhat_lower,yhat_upper
2025-01-01,46.362315,20.379825230827507,72.99124749984685
2025-01-08,46.42492045652174,18.263822864349983,73.34909008025446
2025-01-15,46.487525913150606,18.797233421915664,72.95756174847823
2025-01-22,46.55013136970474,20.035581567881362,73.30915940853941
2025-01-29,46.61273682639289,21.318885821991394,75.06250999439408
2025-02-05,46.67534228302907,20.000812962956164,73.03447668734859
2025-02-12,46.73794773979935,19.807193987335367,76.72435232046168
2025-02-19,46.80055319663955,18.622296068826795,72.9429836432124
2025-02-26,46.86315865361963,21.865485051916988,74.41512315557219
2025-03-05,46.925764110475036,19.637391550418215,74.56104733126281
2025-03-12,46.98836956736093,21.577965357931014,72.94508462073645
2025-03-19,47.05097502360355,21.434099981645236,76.23591065346739
2025-03-26,47.1135804796777,20.691893477064305,73.70336136378563
2025-04-02,47.1761859356658,19.862790744623478,74.40140423689006
2025-04-09,47.23879139179355,22.201262952472874,74.10558652431315
2025-04-16,47.30139684778898,20.44652000305964,75.98610415289811
2025-04-23,47.364002303745615,20.234420081122433,73.66383800616664
2025-04-30,47.42660775964568,21.191724985071986,76.60307813258649
2025-05-07,47.48921321545086,19.905283463144066,73.80010481460319
2025-05-14,47.55181867123625,23.258538139805687,76.42596796779647
2025-05-21,47.61442412702164,19.884313187981924,73.06914773837879
2025-05-28,47.67702958280703,20.03118423883143,73.35657685017361
2025-06-04,47.73963503859243,21.950413432324083,75.93530139976816
2025-06-11,47.80224049437782,20.086798562791905,74.73057342437858
2025-06-15,47.8380150405409,18.942492565424473,76.49482322518107
2025-06-22,47.90062049632629,20.329779517538817,74.93114093414202
2025-06-29,47.96322595211169,22.041708894459518,77.49102207778002
2025-07-06,48.02583140789708,22.030116565968513,75.26024931157177
