ds,yhat,yhat_lower,yhat_upper
2025-01-01,66.543649,33.18684540060485,99.58945166392567
2025-01-08,64.72750956521739,32.040376471793074,97.7804033820941
2025-01-15,62.91137012979608,31.058468704497052,96.26225159813868
2025-01-22,61.09523069456644,25.585721032130863,94.45053987579479
2025-01-29,59.279091259521785,25.948928062559496,92.5082373155424
2025-02-05,57.462951823924755,22.553053502307833,87.88179609876883
2025-02-12,55.646812388785925,20.239426884940308,88.21668856513845
2025-02-19,53.83067295394237,17.140959533564825,88.81129877191356
2025-02-26,52.01453351974307,19.179326807527303,86.02038665713536
2025-03-05,50.19839408629907,17.705873590781874,84.98766881098028
2025-03-12,48.38225465285299,14.482373668956065,82.17030227251786
2025-03-19,46.5661152195762,13.83208839348124,78.87630298591202
2025-03-26,44.74997578609405,9.76663487944498,77.46640981238362
2025-04-02,42.93383635187602,9.33202382350773,72.79807808122386
2025-04-09,41.117696917781416,5.233139098435994,75.4050978328091
2025-04-16,39.301557484448885,4.6734014681131475,72.88554445304986
2025-04-23,37.48541805143614,2.6371264824740903,72.52196543858015
2025-04-30,35.6692786177996,1.3432451380475614,70.23846779785542
2025-05-07,33.85313918443613,-1.433200086871693,68.53864879354053
2025-05-14,32.03699975109881,-3.0487746059597662,64.505985810446
2025-05-21,30.220860317761503,-4.527519967606381,61.47693029586646
2025-05-28,28.404720884424183,-7.061691669469229,63.95643991115903
2025-06-04,26.588581451086863,-3.741673667769742,57.34607701886663
2025-06-11,24.772442017749547,-8.9827954174337,59.684719503237055
2025-06-15,23.734648055842506,-10.765679227457,56.433834556601575
2025-06-22,21.918508622505193,-10.551761212473837,52.70979193482902
2025-06-29,20.102369189167874,-12.443047424978324,53.01757469656687
2025-07-06,18.286229755830554,-14.566421766909707,53.42555874860268
