ds,yhat,yhat_lower,yhat_upper
2025-01-01,64.502559,29.397099359751035,100.16759227005899
2025-01-08,62.90586547826088,28.13162951989347,101.98517024402909
2025-01-15,61.3091719567215,30.156922134295446,95.66734895895452
2025-01-22,59.712478435219985,22.385953886354336,95.46245327537332
2025-01-29,58.1157849136039,22.967724545255784,91.59232500107353
2025-02-05,56.51909139198843,18.35527001070346,90.57476026068642
2025-02-12,54.922397870322804,20.302557268490737,91.06610576501933
2025-02-19,53.32570434854724,18.3060791551898,91.82610614095668
2025-02-26,51.729010826752564,18.44974102563315,84.95521970489345
2025-03-05,50.13231730494698,14.786718761886476,85.31771907533843
2025-03-12,48.53562378296252,12.165588782124267,84.3173702825223
2025-03-19,46.93893026108795,12.144763905591969,81.23321184265146
2025-03-26,45.34223673902424,9.334700932964699,79.2979599051578
2025-04-02,43.7455432169612,10.248421342508161,79.533438132288
2025-04-09,42.14884969498101,6.306946634731968,77.76989998870516
2025-04-16,40.552156173170005,6.8018820670812925,75.12299054909413
2025-04-23,38.955462651544764,5.436094559106769,75.73540064200417
2025-04-30,37.35876912991119,0.16640379680340453,74.16487111966343
2025-05-07,35.76207560812274,-1.1567862427814464,69.89812125836393
2025-05-14,34.165382086181154,-3.1073512640900427,70.45171134334304
2025-05-21,32.568688564239565,-1.6921508535856262,68.22852429918684
2025-05-28,30.971995042297973,-5.844649134845947,65.33142368670019
2025-06-04,29.37530152035638,-7.46021496183757,64.84212550626826
2025-06-11,27.77860799841479,-8.628918936056388,65.74336568743372
2025-06-15,26.866211700162452,-7.611066674561751,62.366423569371506
2025-06-22,25.26951817822086,-11.070858282067704,60.52254281956049
2025-06-29,23.672824656279268,-13.376704296606231,57.724736155255314
2025-07-06,22.076131134337675,-15.046666134837036,59.95353841618762
