ds,yhat,yhat_lower,yhat_upper
2025-01-01,45.729292,13.209398384924535,77.8424421935745
2025-01-08,46.079157504347826,15.228714778348754,78.56326569188235
2025-01-15,46.429023007929175,13.379728266999155,76.73388602927379
2025-01-22,46.778888510801536,14.649869683151021,78.3855140191206
2025-01-29,47.12875401411983,17.840645420669045,77.14643064643741
2025-02-05,47.47861951800162,16.445446807696904,79.52654610772484
2025-02-12,47.82848502142815,16.793415495991056,77.2251832972373
2025-02-19,48.178350524783724,16.06297123315794,80.98414118438953
2025-02-26,48.52821602777357,17.795170188091415,79.67557260717923
2025-03-05,48.87808153156751,18.9326246995,81.57953397452228
2025-03-12,49.22794703515679,17.321434474736254,80.12258726559313
2025-03-19,49.57781253958917,18.07508407171509,82.38214068163468
2025-03-26,49.927678044554746,16.909212249507117,81.54903169352592
2025-04-02,50.277543549894546,20.37568807684113,83.98110439444204
2025-04-09,50.6274090547859,19.554671652727993,81.03990457134388
2025-04-16,50.97727455996374,20.04190165305343,82.83975681268089
2025-04-23,51.327140065700654,20.86188265510119,83.66807922844036
2025-04-30,51.6770055708229,20.10215797369246,84.21017045952188
2025-05-07,52.02687107623665,21.200044940450724,84.8871674383938
2025-05-14,52.37673658103597,22.922818644504176,85.16794571227099
2025-05-21,52.72660208583528,23.477038726548184,83.42463722907253
2025-05-28,53.07646759063459,22.18917006239258,86.0008390065408
2025-06-04,53.42633309543391,22.09791221012578,85.79467588828474
2025-06-11,53.77619860023322,21.75676297919567,83.9333551392714
2025-06-15,53.97612174583283,22.030959411020834,87.86212753321765
2025-06-22,54.32598725063214,23.951070636337036,85.63744448354738
2025-06-29,54.67585275543145,22.73860460963588,86.67877379791487
2025-07-06,55.02571826023077,27.17740560846942,87.04418515475722
