ds,yhat,yhat_lower,yhat_upper
2025-01-01,62.00215,40.61552326324214,83.17704857167392
2025-01-08,61.91978313043477,40.314009591302124,85.31160644651638
2025-01-15,61.83741625997324,41.597080686006535,83.72542010398433
2025-01-22,61.75504938882251,40.9080687091266,83.34651616114071
2025-01-29,61.67268251892808,40.769949720542634,84.53425871277645
2025-02-05,61.59031564920448,41.133960303598236,83.04183681256521
2025-02-12,61.507948780466606,40.24160718500806,82.63212007840514
2025-02-19,61.4255819130814,40.96807903544033,82.1947030763769
2025-02-26,61.3432150470177,40.37923871613671,83.30440948329624
2025-03-05,61.260848182250825,41.6086173036451,84.04743974883588
2025-03-12,61.178481318636514,39.87238481585236,82.9088092140491
2025-03-19,61.096114455448124,37.88696515043114,81.72698758750494
2025-03-26,61.01374759074136,39.85796134456638,81.25443152167495
2025-04-02,60.931380724386564,39.01570791266496,84.16713933509618
2025-04-09,60.84901385826912,38.44131315859097,82.01806909265107
2025-04-16,60.76664699288159,39.58928211500785,81.47802374030536
2025-04-23,60.68428012758464,39.254861418342244,83.14210220583458
2025-04-30,60.601913261794614,39.33640456593915,81.08988310602463
2025-05-07,60.51954639580579,41.1772651724611,83.6282941657628
2025-05-14,60.43717952967945,37.251373825046215,80.60797624966996
2025-05-21,60.354812663553105,38.711246610258286,82.98891154847834
2025-05-28,60.272445797426755,37.820813367015454,82.13668600508589
2025-06-04,60.19007893130041,38.90073362558135,81.14100608392071
2025-06-11,60.10771206517406,39.17562716277814,82.52924612001368
2025-06-15,60.06064528453044,39.555300275001336,82.11197837998438
2025-06-22,59.978278418404095,38.34141043919267,81.89753852061351
2025-06-29,59.895911552277745,38.53966863661821,80.08185051010568
2025-07-06,59.8135446861514,38.29208981559637,80.65025206314085
