ds,yhat,yhat_lower,yhat_upper
2025-01-01,47.953776,12.679027997967763,80.9126449922337
2025-01-08,48.40336226086956,13.555692346812734,80.16829432199819
2025-01-15,48.85294852178151,15.462379238847895,81.65837260517613
2025-01-22,49.302534782877075,16.22156788195383,84.35156678398022
2025-01-29,49.75212104404217,13.981882706752751,81.04803772648246
2025-02-05,50.201707305246806,15.046849303785967,84.3584747255394
2025-02-12,50.65129356625779,15.75429436036393,85.45866198627036
2025-02-19,51.10087982725044,18.411466147213275,83.83666542177666
2025-02-26,51.55046608840805,17.441550466355505,85.78089905971554
2025-03-05,52.000052349694954,18.166198878188915,88.58818734232591
2025-03-12,52.44963861101261,19.043435639564514,87.78835348119394
2025-03-19,52.89922487215947,20.988593638244645,86.5396040412741
2025-03-26,53.34881113344128,17.72827563845651,89.97255862420711
2025-04-02,53.798397394709,19.382287742320944,86.09223589485879
2025-04-09,54.24798365602378,22.64837952295523,88.27719523720116
2025-04-16,54.69756991737494,18.31706976510113,89.32640423031177
2025-04-23,55.147156178525606,22.65187758166885,90.62792222615205
2025-04-30,55.59674243956257,21.015165560927365,90.92727842784979
2025-05-07,56.046328700511644,22.29621800842362,90.98914387259023
2025-05-14,56.49591496155349,25.417243868963325,89.96788992646017
2025-05-21,56.94550122259534,21.180927403822853,91.09495859885261
2025-05-28,57.39508748363719,23.65926664872061,90.01056168605469
2025-06-04,57.844673744679035,25.665977639526194,91.3485544367309
2025-06-11,58.29426000572088,24.169516812024696,90.77684089924487
2025-06-15,58.55116644060194,22.328998230351235,94.02060932185186
2025-06-22,59.00075270164379,24.318951071099953,90.29328524196907
2025-06-29,59.450338962685635,25.768631931503084,93.09342090432149
2025-07-06,59.89992522372748,25.065024271916997,94.46018441492035
