ds,yhat,yhat_lower,yhat_upper
2025-01-01,67.330698,34.38542867927517,98.66310265877668
2025-01-08,65.960436,33.288257041114754,98.7444274637679
2025-01-15,64.59017399996209,32.5661217289711,96.01854430698855
2025-01-22,63.219912000104074,29.659676547576975,96.26767968828239
2025-01-29,61.849650000014414,28.620334966433546,94.47678907030277
2025-02-05,60.4793880002399,28.556670489020618,91.94492820574129
2025-02-12,59.10912600012898,26.376357042307365,92.53452777397723
2025-02-19,57.7388639999718,23.810892860342264,89.47598901393471
2025-02-26,56.36860200020352,26.181183269554904,92.89040166321642
2025-03-05,54.99834000042461,23.56194007697534,89.4874204522091
2025-03-12,53.628078000526834,20.31285083370398,85.10230939762424
2025-03-19,52.25781600081457,19.62078947240992,86.53752420272134
2025-03-26,50.88755400134922,19.709881838340976,84.11291586038037
2025-04-02,49.51729200173836,17.252410989459005,81.85874028755181
2025-04-09,48.14703000208268,16.709747213915172,80.58180444452164
2025-04-16,46.77676800242255,13.946326351346618,79.71446565090953
2025-04-23,45.40650600289079,12.155696147066434,77.27759645726886
2025-04-30,44.03624400318934,12.005466214148399,78.58441498191318
2025-05-07,42.66598200346841,8.220999750598784,72.59760799458891
2025-05-14,41.29572000399795,8.535917167984872,73.81603070390042
2025-05-21,39.92545800452749,6.732109034512159,72.38677179812255
2025-05-28,38.555196005057034,6.629373280076075,69.96066313687872
2025-06-04,37.18493400558658,5.420410589499085,70.88233393747575
2025-06-11,35.81467200611612,2.6468314785802067,67.85142707991271
2025-06-15,35.03166514927586,1.6784319831754937,66.94855801438192
2025-06-22,33.6614031498054,-0.332625977385653,67.303664240882
2025-06-29,32.291141150334944,-3.0425026643717645,62.78331500642832
2025-07-06,30.92087915086449,-2.753485493314809,64.68519703905373
