ds,yhat,yhat_lower,yhat_upper
2025-01-01,50.111515999999995,17.76042518677548,82.51720927460245
2025-01-08,50.19917529565217,17.852569211273174,81.48210981503027
2025-01-15,50.28683459135255,16.860395597228948,81.90714519494713
2025-01-22,50.374493886980176,17.727846201773996,80.37953974085168
2025-01-29,50.462153182520595,19.893358218157015,81.36379082522637
2025-02-05,50.54981247788828,19.141066966148845,85.67110979167576
2025-02-12,50.637471773308846,20.549304798835344,81.49421177756932
2025-02-19,50.72513106854982,20.437548913581136,82.42334212899449
2025-02-26,50.81279036380331,17.77312450928755,82.32577437587045
2025-03-05,50.90044965921682,19.522039376716695,82.06251502903534
2025-03-12,50.98810895454365,18.929227240335244,80.72874708430172
2025-03-19,51.07576824967889,17.977874835686425,80.42242135179363
2025-03-26,51.163427544610464,20.667578995974807,80.76363372605515
2025-04-02,51.25108683974553,20.02885893478311,83.72312372184113
2025-04-09,51.33874613500702,20.85468152463979,81.19490627756613
2025-04-16,51.42640543015483,19.09506033286963,82.26743264134878
2025-04-23,51.51406472540736,20.96702321666712,81.61990978923959
2025-04-30,51.60172402053096,21.68279906815275,82.2311367399836
2025-05-07,51.68938331583292,20.257957202246843,83.1221188790701
2025-05-14,51.77704261111905,20.850594209936816,82.26220981718028
2025-05-21,51.864701906405166,22.88575592200715,84.24891760991152
2025-05-28,51.952361201691296,22.098841327305976,83.27408237991547
2025-06-04,52.04002049697741,21.522720472468638,82.56353267369397
2025-06-11,52.127679792263535,22.18378550841776,82.42849006047545
2025-06-15,52.177770818141326,20.528504374525703,85.51904213218464
2025-06-22,52.26543011342744,20.48273622477494,81.35354990830257
2025-06-29,52.353089408713565,22.960090878987774,82.63941495242098
2025-07-06,52.440748703999695,19.74455644364853,81.44344726482352
