ds,yhat,yhat_lower,yhat_upper
2025-01-01,53.899726,29.749911093799394,78.3304565666363
2025-01-08,53.18916034782608,28.175990924738592,78.69553805562286
2025-01-15,52.47859469585585,25.357333583751956,77.04576383356459
2025-01-22,51.76802904371747,26.56058886790612,78.37400097898568
2025-01-29,51.05746339143308,24.962449550721434,74.66589222290887
2025-02-05,50.34689773910854,24.764081971665476,76.05284745031905
2025-02-12,49.636332086663565,24.41060224356789,75.29430735495475
2025-02-19,48.925766433929475,24.783148022324664,73.97656807714898
2025-02-26,48.21520078119895,22.493843682396808,73.78120198540624
2025-03-05,47.504635128285486,22.040688339045186,72.69528530202001
2025-03-12,46.79406947529035,23.033049705450512,70.56951450775769
2025-03-19,46.083503822017164,19.99637913528188,70.14966058662453
2025-03-26,45.37293816858517,19.909614007220906,69.70661216442305
2025-04-02,44.66237251531669,18.16229723178165,70.88250135546075
2025-04-09,43.951806862370546,19.685511275851447,68.28549655158952
2025-04-16,43.24124120978233,17.034345194940403,67.49383930120618
2025-04-23,42.53067555692532,17.877117007435412,67.51986259645052
2025-04-30,41.82010990405081,15.611174488774438,66.32151769500543
2025-05-07,41.10954425139103,16.263975571214857,66.19201770149435
2025-05-14,40.39897859864659,14.504959738981693,66.97322584123906
2025-05-21,39.68841294590216,12.918250133474734,63.90194108508995
2025-05-28,38.97784729315772,15.175252220463436,65.30908299701116
2025-06-04,38.26728164041329,13.969890924819323,63.4385752152229
2025-06-11,37.556715987668845,13.190874892736998,63.15174918621988
2025-06-15,37.15067847181488,12.425685906189669,62.880757373063766
2025-06-22,36.44011281907044,9.31838241048181,60.829331105628775
2025-06-29,35.72954716632601,10.7518982116502,61.07077126144885
2025-07-06,35.01898151358157,9.171427385140394,59.28205879269901
