ds,yhat,yhat_lower,yhat_upper
2025-01-01,39.561326,8.083165961677757,71.30561392588204
2025-01-08,40.35969791304348,7.456286728103061,73.1931240746788
2025-01-15,41.15806982469556,8.334395546817424,74.88476072347743
2025-01-22,41.956441735799345,11.268369052666667,74.54646301930983
2025-01-29,42.75481364788336,9.139877348493268,74.83178433262326
2025-02-05,43.553185560128284,10.088132835532155,74.76960195484229
2025-02-12,44.351557472634866,11.697819012005294,77.79150669462892
2025-02-19,45.14992938571265,12.375223431485372,76.87758753392974
2025-02-26,45.94830130026995,14.149475828028525,80.23991316373224
2025-03-05,46.746673216291235,15.943828098708854,77.75651109886346
2025-03-12,47.54504513261758,12.599068309669054,77.89460078911003
2025-03-19,48.34341704921038,12.496461273916411,80.75133538458962
2025-03-26,49.14178896579152,17.03364416013759,79.33442533247468
2025-04-02,49.94016088314589,17.086254273043977,81.24723098600477
2025-04-09,50.73853279912063,19.55371135937861,82.76440863029124
2025-04-16,51.536904713941816,19.148595316461336,83.09695309076193
2025-04-23,52.335276629111505,22.16205648600942,84.59461166176526
2025-04-30,53.1336485428458,21.164990144676462,85.6091414150206
2025-05-07,53.932020457164704,21.520907006123522,86.5312190435769
2025-05-14,54.730392373080996,22.947667716397685,83.98359442129667
2025-05-21,55.52876428899731,22.768198001743208,88.43117962078063
2025-05-28,56.327136204913614,22.76640896896531,89.13538838639764
2025-06-04,57.12550812082992,28.519282885414828,91.31073656857578
2025-06-11,57.92388003674622,25.821889591536443,89.32405195503421
2025-06-15,58.38009256012697,26.214750220945703,92.00902835311747
2025-06-22,59.178464476043274,26.828190844533236,92.96360312950803
2025-06-29,59.97683639195958,28.620218815495463,90.24810279397677
2025-07-06,60.77520830787588,27.948838299718812,92.7775945133927
