ds,yhat,yhat_lower,yhat_upper
2025-01-01,48.472135,16.274323601691496,78.56324628581736
2025-01-08,48.651885739130435,15.925173224523144,82.2334202743959
2025-01-15,48.83163648173643,16.712706901752465,81.52628036735618
2025-01-22,49.01138721886146,14.154290650322627,80.24055493734787
2025-01-29,49.1911379612977,16.772391757369224,83.31466011344365
2025-02-05,49.370888698013324,17.920016547438887,84.283405252223
2025-02-12,49.55063944066099,16.590237389703542,81.24993814656962
2025-02-19,49.73039017773541,16.853634812390315,84.54276769776969
2025-02-26,49.910140919099305,18.600412132950474,81.66072777062767
2025-03-05,50.089891658465916,17.082124970295062,85.14300345725528
2025-03-12,50.26964239813094,18.27397750141958,83.95213059438183
2025-03-19,50.44939313675712,18.14565377329432,84.73406843957228
2025-03-26,50.629143875783335,17.51293519415261,83.10753003406667
2025-04-02,50.808894611639786,20.633248694324937,86.2846710580494
2025-04-09,50.98864535157889,18.881640976669892,84.44769615357451
2025-04-16,51.16839609091244,20.039884497968828,82.14722380427476
2025-04-23,51.34814682887927,19.17887844127483,85.46624244731156
2025-04-30,51.52789756876283,19.296029637996142,83.93294604815429
2025-05-07,51.707648312807436,19.468136982886154,82.38941292646349
2025-05-14,51.887399054060516,19.679632350594417,82.39994055534902
2025-05-21,52.06714979531361,19.866580701653078,84.80118406687109
2025-05-28,52.24690053656669,19.81373392318995,84.66796513005791
2025-06-04,52.42665127781978,20.445682861841792,85.54305732962248
2025-06-11,52.606402019072874,19.551917383999918,86.55869622257046
2025-06-15,52.70911672836036,20.528494046887506,86.370696932279
2025-06-22,52.88886746961344,19.933404795710388,83.92816512362405
2025-06-29,53.06861821086652,19.083695578511445,87.73422857336011
2025-07-06,53.24836895211961,22.335228331092218,84.40081705620165
