ds,yhat,yhat_lower,yhat_upper
2025-01-01,32.776548000000005,-3.2414939181379605,69.75503756749137
2025-01-08,33.92549021739131,-3.9840115110489114,70.58631674807393
2025-01-15,35.074432434408145,-1.353261584909109,72.68210021726516
2025-01-22,36.22337465075443,3.9005407576518976,73.13488140514144
2025-01-29,37.37231686651642,1.6400363707722982,73.45882399206836
2025-02-05,38.52125908232692,3.6497372787850213,73.48284434453652
2025-02-12,39.67020129821752,5.484021090124515,75.00859923469741
2025-02-19,40.81914351425501,5.3813484444488395,74.9380574944552
2025-02-26,41.96808572977329,7.591813777440528,76.92251998987294
2025-03-05,43.117027945893014,7.2435973747415145,78.75505802591118
2025-03-12,44.265970161840784,12.105450947861078,81.15222870897047
2025-03-19,45.414912377709484,10.997686232135276,79.11688900402277
2025-03-26,46.5638545942971,10.100434752521744,83.34422167255352
2025-04-02,47.71279681162896,12.279503991157748,82.34468867463208
2025-04-09,48.8617390294191,15.245863456523624,84.29252056681734
2025-04-16,50.01068124792628,13.438962986184277,85.770908269742
2025-04-23,51.159623466163175,16.622584321813292,88.13629965593806
2025-04-30,52.30856568427772,17.552751507371376,83.43757249512761
2025-05-07,53.45750790231175,16.698911387884074,89.69341969546753
2025-05-14,54.606450120071464,21.36432448023229,90.46076875930812
2025-05-21,55.75539233783119,22.12714664525097,90.86923936321264
2025-05-28,56.90433455559091,21.818407378816914,92.12934393432754
2025-06-04,58.05327677335063,22.760182624696935,95.3227594510755
2025-06-11,59.20221899111035,24.90932159546188,97.06806868417016
2025-06-15,59.858757401258764,25.4137746175678,92.69490569284844
2025-06-22,61.00769961901848,24.713014349048404,95.50403919828193
2025-06-29,62.15664183677819,26.3839908779275,99.08378127363811
2025-07-06,63.30558405453791,28.349136216548168,99.60588635595049
