ds,yhat,yhat_lower,yhat_upper
2025-01-01,78.307712,48.79158332254346,106.91595618407621
2025-01-08,76.35278243478261,46.17736717475065,106.90645846847605
2025-01-15,74.39785286705333,45.71963884034325,104.84066181965092
2025-01-22,72.4429233020567,41.41995285607063,102.18452870519063
2025-01-29,70.48799373610106,40.89179371461718,98.8745560343648
2025-02-05,68.53306416898026,37.54319864616936,98.01584775391332
2025-02-12,66.57813460071824,36.750225744343915,93.65093127133149
2025-02-19,64.62320503384943,35.4939912250673,95.56727689562202
2025-02-26,62.668275467207444,29.8403055325806,93.93669850758188
2025-03-05,60.71334590251405,31.0537027735309,89.86347335409165
2025-03-12,58.758416335163034,30.452170990783408,90.45670208035027
2025-03-19,56.803486768786975,27.851329826395894,85.80294156907807
2025-03-26,54.848557200056234,24.582367486810373,86.45578812253774
2025-04-02,52.89362763286007,19.96369178452749,83.72350041389352
2025-04-09,50.93869806769071,22.72373358434835,83.67977650574896
2025-04-16,48.98376850375202,19.167310815478604,78.89601845350757
2025-04-23,47.02883894313776,16.139171848982915,77.67311817442832
2025-04-30,45.07390938279802,15.694196932955299,74.23327294215912
2025-05-07,43.118979823712664,12.428261416909296,71.6261318411482
2025-05-14,41.16405026702853,13.572354870880634,71.32813117244953
2025-05-21,39.209120710344386,8.823969125082181,69.6045691177037
2025-05-28,37.25419115366025,6.739689895761659,67.6009369467101
2025-06-04,35.2992615969761,4.275983642905713,66.0337885230617
2025-06-11,33.34433204029197,3.2395639475219573,63.590508562987544
2025-06-15,32.22722943647246,0.6555546236426285,61.66124958976864
2025-06-22,30.272299879788317,2.106387115751317,62.42465730760129
2025-06-29,28.317370323104182,-0.6616300561675718,58.79358596495128
2025-07-06,26.36244076642004,-3.47486762538333,57.90860073013588
