ds,yhat,yhat_lower,yhat_upper
2025-01-01,36.847197,1.2872220745902325,72.42479261786693
2025-01-08,37.528422130434784,6.594711034537518,75.38733232402257
2025-01-15,38.20964726284239,0.03647877321466392,74.91933647318224
2025-01-22,38.89087239261999,5.420936932305669,72.93462593371069
2025-01-29,39.57209752595129,4.180202730271917,75.5292222425792
2025-02-05,40.25332266139994,7.899531997507034,72.12205359716263
2025-02-12,40.93454779839148,6.352406245495713,77.02483650385193
2025-02-19,41.615772940454924,8.845248184788362,78.26199201626295
2025-02-26,42.296998086774146,4.984109255149242,78.21704807432802
2025-03-05,42.978223238483544,9.577200075600219,76.98459056661501
2025-03-12,43.65944838553867,10.030534982354936,78.81750188308793
2025-03-19,44.34067352985589,7.275642769624857,79.34237863086297
2025-03-26,45.021898671469756,9.751575952173873,81.33600002919552
2025-04-02,45.70312381105504,10.590097184654107,81.9945403419895
2025-04-09,46.38434895689103,11.835931442557946,84.70582228998293
2025-04-16,47.06557412207028,11.702565260220844,82.76283722452055
2025-04-23,47.74679928842324,11.129165358846997,85.0631455695855
2025-04-30,48.42802445483184,13.448099171285888,84.35997222965554
2025-05-07,49.10924962570264,13.708782941702502,84.17066811196376
2025-05-14,49.790474795715184,15.984857460388795,89.62306396376326
2025-05-21,50.47169996572773,17.447441627286832,84.83347135044217
2025-05-28,51.152925135740276,18.853609309034017,86.3150970783604
2025-06-04,51.83415030575282,14.763497463394428,91.67896671417883
2025-06-11,52.51537547576537,18.750977927600967,90.4510989066764
2025-06-15,52.90464700148682,16.714614599509527,92.01799200274183
2025-06-22,53.58587217149937,16.362183798133504,88.05130057082452
2025-06-29,54.267097341511914,21.159910483138763,88.2164757747495
2025-07-06,54.94832251152446,19.607669488393412,90.98097094728993
